address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct,zip_code_num,long,lat
"Grønnegade 50, ST",8000 Aarhus C,2540000,2015-02-26,Alm. Salg,25656.0,3.0,Lejlighed,99.0,1884.0,-2.0,8000,10.202367,56.158825
"Teglværksgade 14, 3. TV",8000 Aarhus C,1895000,2015-02-26,Alm. Salg,30564.0,2.0,Lejlighed,62.0,1928.0,0.0,8000,10.199821,56.159259
Skovvejen 127,8000 Aarhus C,2175000,2015-02-26,Alm. Salg,36250.0,2.0,Villa,60.0,1860.0,-9.0,8000,10.218415,56.168197
Carl Nielsens Vej 5,8000 Aarhus C,5650000,2015-02-26,Alm. Salg,20035.0,6.0,Lejlighed,282.0,1903.0,254.0,8000,10.207747,56.133438
"Sejrøgade 18, 4. TH",8000 Aarhus C,2600000,2015-02-26,Alm. Salg,30952.0,3.0,Lejlighed,84.0,1930.0,-4.0,8000,10.197779,56.159912
"Marstrandsgade 21, 1. TV",8000 Aarhus C,2300000,2015-02-25,Fam. Salg,30666.0,3.0,Lejlighed,75.0,1902.0,0.0,8000,10.197443,56.154286
"Vestervang 22, 3. TV",8000 Aarhus C,2199000,2015-02-25,Alm. Salg,30541.0,2.0,Lejlighed,72.0,1986.0,0.0,8000,10.194142,56.163932
"Lundingsgade 1, 3",8000 Aarhus C,2255000,2015-02-25,Alm. Salg,28544.0,3.0,Lejlighed,79.0,1900.0,-2.0,8000,10.195469,56.146932
"Vesterport 10, 1. TV",8000 Aarhus C,1500000,2015-02-25,Alm. Salg,30000.0,2.0,Lejlighed,50.0,1900.0,-3.0,8000,10.199901,56.158198
"Morten Børups Gade 2, 2",8000 Aarhus C,840814,2015-02-25,Alm. Salg,10380.0,2.0,Lejlighed,81.0,1890.0,0.0,8000,10.198139,56.14971
"Vester Allé 24A, ST. TV",8000 Aarhus C,2799000,2015-02-25,Alm. Salg,30096.0,4.0,Lejlighed,93.0,1899.0,0.0,8000,10.198938,56.157497
"Skanderborgvej 1, ST. TV",8000 Aarhus C,1735000,2015-02-24,Alm. Salg,23767.0,2.0,Lejlighed,73.0,1935.0,-2.0,8000,10.187961,56.142939
Ordrupvej 29,8000 Aarhus C,7950000,2015-02-24,Alm. Salg,39750.0,6.0,Villa,200.0,1934.0,-6.0,8000,10.192477,56.137356
"Falstersgade 46, ST. TV",8000 Aarhus C,1833000,2015-02-24,Alm. Salg,26565.0,2.0,Lejlighed,69.0,1935.0,-2.0,8000,10.199407,56.164326
"Langenæs Allé 45, ST. TV",8000 Aarhus C,1275000,2015-02-24,Alm. Salg,24056.0,2.0,Lejlighed,53.0,1960.0,-2.0,8000,10.181136,56.14123
"Ny Munkegade 67, 2",8000 Aarhus C,2598000,2015-02-24,Alm. Salg,32475.0,3.0,Lejlighed,80.0,1902.0,0.0,8000,10.20214,56.162839
"Ingerslevs Boulevard 19, 3. TV",8000 Aarhus C,3550000,2015-02-24,Alm. Salg,31981.0,4.0,Lejlighed,111.0,1929.0,-1.0,8000,10.192979,56.14409
"Ceres Allé 7, 8. 2",8000 Aarhus C,3800000,2015-02-24,Alm. Salg,32203.0,4.0,Lejlighed,118.0,2016.0,0.0,8000,10.191218,56.154591
"Sølystgade 19, ST",8000 Aarhus C,2350000,2015-02-23,Alm. Salg,25543.0,3.0,Lejlighed,92.0,1884.0,-4.0,8000,10.206294,56.162678
"Janus La Cours Gade 14, ST. TH",8000 Aarhus C,2640000,2015-02-23,Alm. Salg,33000.0,3.0,Lejlighed,80.0,1984.0,-2.0,8000,10.19706,56.157165
"Sølystgade 36, ST",8000 Aarhus C,1775000,2015-02-23,Alm. Salg,32272.0,2.0,Lejlighed,55.0,1898.0,-1.0,8000,10.204922,56.162094
"Ny Munkegade 66, ST. TV",8000 Aarhus C,1344500,2015-02-23,Alm. Salg,29228.0,2.0,Lejlighed,46.0,1898.0,-4.0,8000,10.202274,56.163287
"P.P. Ørums Gade 4, 3. TH",8000 Aarhus C,2150000,2015-02-23,Fam. Salg,21078.0,3.0,Lejlighed,102.0,1935.0,0.0,8000,10.192741,56.14048
"Stadion Allé 12, ST. TV",8000 Aarhus C,2950000,2015-02-23,Alm. Salg,25652.0,4.0,Lejlighed,115.0,1928.0,0.0,8000,10.193793,56.143426
"Mariane Thomsens Gade 36, 4. 4",8000 Aarhus C,3798000,2015-02-23,Alm. Salg,27926.0,4.0,Lejlighed,136.0,2013.0,0.0,8000,10.229845,56.165174
"Silkeborgvej 100, 2. TV",8000 Aarhus C,1625000,2015-02-22,Alm. Salg,25000.0,2.0,Lejlighed,65.0,1935.0,0.0,8000,10.181348,56.156683
Ole Rømers Gade 83,8000 Aarhus C,5500000,2015-02-20,Alm. Salg,54455.0,3.0,Rækkehus,101.0,1887.0,0.0,8000,10.201415,56.147198
"Sølystgade 48, ST",8000 Aarhus C,1900000,2015-02-20,Alm. Salg,29687.0,3.0,Lejlighed,64.0,1900.0,-3.0,8000,10.204251,56.161934
"Silkeborgvej 136, 3. TV",8000 Aarhus C,1545000,2015-02-20,Alm. Salg,27589.0,2.0,Lejlighed,56.0,1936.0,0.0,8000,10.179253,56.156527
"Sjællandsgade 36, 1",8000 Aarhus C,2830000,2015-02-20,Alm. Salg,27475.0,3.0,Lejlighed,103.0,1875.0,-1.0,8000,10.208246,56.161769
"Rudolph Wulffs Gade 12, 5. TH",8000 Aarhus C,1540000,2015-02-19,Alm. Salg,29056.0,2.0,Lejlighed,53.0,1946.0,-4.0,8000,10.184897,56.140542
"Vestervang 21, 4. TV",8000 Aarhus C,2249000,2015-02-19,Alm. Salg,31236.0,2.0,Lejlighed,72.0,1986.0,0.0,8000,10.194401,56.163885
"Marstrandsgade 34, ST",8000 Aarhus C,1550000,2015-02-19,Alm. Salg,22794.0,3.0,Lejlighed,68.0,1900.0,-6.0,8000,10.196463,56.153994
"Tage-Hansens Gade 3, 1. TH",8000 Aarhus C,1875000,2015-02-19,Alm. Salg,29296.0,2.0,Lejlighed,64.0,1945.0,0.0,8000,10.184173,56.157343
"Søndre Ringgade 61, ST. MF",8000 Aarhus C,2200000,2015-02-18,Alm. Salg,25581.0,3.0,Lejlighed,86.0,1938.0,-2.0,8000,10.18693,56.145258
"Møllegade 7A, 3. 5",8000 Aarhus C,2498000,2015-02-18,Alm. Salg,32868.0,3.0,Lejlighed,76.0,1995.0,0.0,8000,10.201302,56.156868
"Mejlgade 82B, ST. TV",8000 Aarhus C,2730000,2015-02-18,Alm. Salg,29354.0,4.0,Lejlighed,93.0,1901.0,-2.0,8000,10.214596,56.161711
Guldsmedgade 32B,8000 Aarhus C,2225000,2015-02-18,Alm. Salg,20601.0,4.0,Lejlighed,108.0,1894.0,-9.0,8000,10.208207,56.159644
"Sønderborggade 13, 3. TH",8000 Aarhus C,1700000,2015-02-18,Alm. Salg,22368.0,3.0,Lejlighed,76.0,1960.0,-1.0,8000,10.18126,56.141053
"Dagmar Petersens Gade 98, 5. 1",8000 Aarhus C,5700000,2015-02-18,Alm. Salg,37748.0,3.0,Lejlighed,151.0,2016.0,0.0,8000,10.227644,56.167123
"Marselisborg Allé 4A, 1. TV",8000 Aarhus C,1500000,2015-02-17,Alm. Salg,27777.0,2.0,Lejlighed,54.0,1907.0,-6.0,8000,10.207568,56.148082
"Fynsgade 4, ST. TV",8000 Aarhus C,1234000,2015-02-17,Alm. Salg,25183.0,1.0,Lejlighed,49.0,1936.0,-1.0,8000,10.202368,56.164621
"Tage-Hansens Gade 11, 1. TH",8000 Aarhus C,2095000,2015-02-17,Alm. Salg,26858.0,3.0,Lejlighed,78.0,1945.0,0.0,8000,10.184193,56.157855
"Åparken 6, 4. 5",8000 Aarhus C,2212000,2015-02-17,Alm. Salg,28000.0,3.0,Lejlighed,79.0,2001.0,0.0,8000,10.187519,56.154112
"Vester Allé 24A, 3. TV",8000 Aarhus C,2150000,2015-02-17,Alm. Salg,35245.0,3.0,Lejlighed,61.0,1899.0,0.0,8000,10.198938,56.157497
"Vester Allé 24A, 3. TH",8000 Aarhus C,2595000,2015-02-17,Alm. Salg,34600.0,3.0,Lejlighed,75.0,1899.0,0.0,8000,10.198938,56.157497
"Langelinieparken 1B, 1. 1",8000 Aarhus C,1749000,2015-02-16,Alm. Salg,31232.0,2.0,Lejlighed,56.0,2005.0,0.0,8000,10.219825,56.167545
"Marstrandsgade 36, 1",8000 Aarhus C,2150000,2015-02-16,Alm. Salg,27922.0,3.0,Lejlighed,77.0,1919.0,-6.0,8000,10.196346,56.153937
"Åparken 6, 3. 3",8000 Aarhus C,2128000,2015-02-16,Alm. Salg,28000.0,3.0,Lejlighed,76.0,2001.0,0.0,8000,10.187519,56.154112
"Åparken 6, 4. 3",8000 Aarhus C,2128000,2015-02-16,Alm. Salg,28000.0,3.0,Lejlighed,76.0,2001.0,0.0,8000,10.187519,56.154112
"Åparken 6, 5. 4",8000 Aarhus C,2128000,2015-02-16,Alm. Salg,28000.0,3.0,Lejlighed,76.0,2001.0,0.0,8000,10.187519,56.154112
"Dagmar Petersens Gade 102, 3. 1",8000 Aarhus C,4950000,2015-02-16,Alm. Salg,38976.0,2.0,Lejlighed,127.0,2016.0,0.0,8000,10.227376,56.167256
"Havnegade 16, 4. TV",8000 Aarhus C,2225000,2015-02-16,Alm. Salg,32720.0,2.0,Lejlighed,68.0,1955.0,0.0,8000,10.212263,56.155386
"Havnegade 16, 2. MF",8000 Aarhus C,1650000,2015-02-16,Alm. Salg,33673.0,2.0,Lejlighed,49.0,1955.0,0.0,8000,10.212263,56.155386
"Havnegade 16, 3. TV",8000 Aarhus C,2175000,2015-02-14,Alm. Salg,31985.0,2.0,Lejlighed,68.0,1955.0,0.0,8000,10.212263,56.155386
"Havnegade 16, 2. TV",8000 Aarhus C,2125000,2015-02-14,Alm. Salg,31250.0,2.0,Lejlighed,68.0,1955.0,0.0,8000,10.212263,56.155386
"Absalonsgade 41, 1. TH",8000 Aarhus C,1600000,2015-02-13,Fam. Salg,37209.0,2.0,Lejlighed,43.0,1898.0,0.0,8000,10.193224,56.148037
"Odensegade 27, 4. TH",8000 Aarhus C,1350000,2015-02-13,Alm. Salg,28723.0,2.0,Lejlighed,47.0,1907.0,-5.0,8000,10.202115,56.145174
"F. Vestergaards Gade 30, ST. TH",8000 Aarhus C,2950000,2015-02-12,Alm. Salg,28365.0,3.0,Lejlighed,104.0,1929.0,-2.0,8000,10.195377,56.142005
"Mejlgade 76, ST. TH",8000 Aarhus C,2370000,2015-02-12,Alm. Salg,25483.0,3.0,Lejlighed,93.0,1900.0,-4.0,8000,10.214102,56.161137
"Nordborggade 27, 3. TV",8000 Aarhus C,1824000,2015-02-12,Alm. Salg,25690.0,2.0,Lejlighed,71.0,1960.0,-1.0,8000,10.184742,56.144502
"Hallssti 7, 1. TH",8000 Aarhus C,2900000,2015-02-12,Alm. Salg,31868.0,3.0,Lejlighed,91.0,2015.0,-2.0,8000,10.201435,56.148734
"Silkeborgvej 164, 2. TH",8000 Aarhus C,1475000,2015-02-11,Alm. Salg,28365.0,2.0,Lejlighed,52.0,1939.0,0.0,8000,10.177769,56.156353
Gammel Munkegade 6B,8000 Aarhus C,3625000,2015-02-11,Alm. Salg,36250.0,3.0,Rækkehus,100.0,1920.0,2.0,8000,10.204684,56.159477
"Molsgade 8, ST. TH",8000 Aarhus C,1800000,2015-02-10,Alm. Salg,28125.0,3.0,Lejlighed,64.0,1901.0,-3.0,8000,10.214326,56.162738
"Åparken 6, 4. 4",8000 Aarhus C,2325000,2015-02-10,Alm. Salg,30592.0,3.0,Lejlighed,76.0,2001.0,0.0,8000,10.187519,56.154112
"Mariane Thomsens Gade 36, 5. 2",8000 Aarhus C,2348000,2015-02-10,Alm. Salg,30493.0,2.0,Lejlighed,77.0,2013.0,0.0,8000,10.229845,56.165174
"Ceres Allé 7, 12. 3",8000 Aarhus C,4100000,2015-02-10,Alm. Salg,35042.0,4.0,Lejlighed,117.0,2016.0,0.0,8000,10.191218,56.154591
"Mejlgade 43D, ST. TV",8000 Aarhus C,2030000,2015-02-09,Alm. Salg,29000.0,3.0,Lejlighed,70.0,1842.0,-3.0,8000,10.211781,56.159551
"Assensgade 18, 1. TV",8000 Aarhus C,3550000,2015-02-09,Alm. Salg,34803.0,4.0,Lejlighed,102.0,1909.0,-1.0,8000,10.205156,56.143163
"Åparken 6, ST. 2",8000 Aarhus C,2212000,2015-02-09,Alm. Salg,28000.0,3.0,Lejlighed,79.0,2001.0,0.0,8000,10.187519,56.154112
"Åparken 6, ST. 4",8000 Aarhus C,2128000,2015-02-09,Alm. Salg,28000.0,3.0,Lejlighed,76.0,2001.0,0.0,8000,10.187519,56.154112
"Åparken 6, 2. 6",8000 Aarhus C,2675000,2015-02-09,Alm. Salg,25000.0,4.0,Lejlighed,107.0,2001.0,0.0,8000,10.187519,56.154112
"Åparken 6, ST. 5",8000 Aarhus C,2212000,2015-02-09,Alm. Salg,28000.0,3.0,Lejlighed,79.0,2001.0,0.0,8000,10.187519,56.154112
"Åparken 6, 1. 4",8000 Aarhus C,2128000,2015-02-09,Alm. Salg,28000.0,3.0,Lejlighed,76.0,2001.0,0.0,8000,10.187519,56.154112
"Åparken 6, 2. 3",8000 Aarhus C,2128000,2015-02-09,Alm. Salg,28000.0,3.0,Lejlighed,76.0,2001.0,0.0,8000,10.187519,56.154112
"Åparken 6, 3. 2",8000 Aarhus C,2212000,2015-02-09,Alm. Salg,28000.0,3.0,Lejlighed,79.0,2001.0,0.0,8000,10.187519,56.154112
"Åparken 6, 3. 1",8000 Aarhus C,2675000,2015-02-09,Alm. Salg,25000.0,4.0,Lejlighed,107.0,2001.0,0.0,8000,10.187519,56.154112
"Helga Pedersens Gade 3, 5. 4",8000 Aarhus C,4425000,2015-02-09,Alm. Salg,40596.0,4.0,Lejlighed,109.0,2014.0,2.0,8000,10.229042,56.166559
"Banegårdsgade 16, 3. F",8000 Aarhus C,1364496,2015-02-08,Fam. Salg,21320.0,2.0,Lejlighed,64.0,1962.0,0.0,8000,10.200827,56.150326
"Stadion Allé 25, ST. TH",8000 Aarhus C,1980000,2015-02-08,Alm. Salg,29117.0,2.0,Lejlighed,68.0,1929.0,-1.0,8000,10.194655,56.142133
"Bülowsgade 22, 2",8000 Aarhus C,3195000,2015-02-08,Alm. Salg,32602.0,3.0,Lejlighed,98.0,1886.0,0.0,8000,10.201977,56.147408
"Montanagade 57, 4",8000 Aarhus C,1549000,2015-02-06,Alm. Salg,30372.0,2.0,Lejlighed,51.0,1907.0,0.0,8000,10.200074,56.145306
"Ceres Allé 7, 12. 2",8000 Aarhus C,4125000,2015-02-06,Alm. Salg,34957.0,4.0,Lejlighed,118.0,2016.0,0.0,8000,10.191218,56.154591
"Ceres Allé 7, 7. 5",8000 Aarhus C,1550000,2015-02-06,Alm. Salg,30392.0,2.0,Lejlighed,51.0,2016.0,0.0,8000,10.191218,56.154591
"Telefontorvet 4, 1. TV",8000 Aarhus C,2910000,2015-02-05,Alm. Salg,28252.0,3.0,Lejlighed,103.0,2005.0,-3.0,8000,10.207114,56.155616
"Sjællandsgade 65, 1",8000 Aarhus C,2149000,2015-02-05,Alm. Salg,32074.0,2.0,Lejlighed,67.0,1884.0,0.0,8000,10.206318,56.162457
"Møllevejen 21, 2. TV",8000 Aarhus C,1670000,2015-02-05,Alm. Salg,28305.0,2.0,Lejlighed,59.0,1969.0,-5.0,8000,10.194316,56.159308
"Vester Allé 24A, 2. TV",8000 Aarhus C,2075000,2015-02-05,Alm. Salg,34016.0,3.0,Lejlighed,61.0,1899.0,0.0,8000,10.198938,56.157497
"Knudrisgade 50, ST",8000 Aarhus C,1600000,2015-02-04,Alm. Salg,30769.0,2.0,Lejlighed,52.0,1895.0,-3.0,8000,10.214533,56.16332
"Immervad 5A, 3",8000 Aarhus C,1750000,2015-02-04,Alm. Salg,24305.0,2.0,Lejlighed,72.0,1900.0,-3.0,8000,10.207288,56.157223
"Vestre Ringgade 41, ST. TH",8000 Aarhus C,1275000,2015-02-04,Alm. Salg,20901.0,2.0,Lejlighed,61.0,1933.0,-5.0,8000,10.182215,56.156427
"Regenburgsgade 12, 2. TH",8000 Aarhus C,1950000,2015-02-04,Alm. Salg,26351.0,3.0,Lejlighed,74.0,1938.0,-2.0,8000,10.183254,56.157213
"Åparken 2, 2. 6",8000 Aarhus C,775000,2015-02-04,Alm. Salg,27678.0,1.0,Lejlighed,28.0,1999.0,0.0,8000,10.186038,56.154104
"Marselis Boulevard 34, 13. TH",8000 Aarhus C,3700000,2015-02-04,Alm. Salg,31355.0,3.0,Lejlighed,118.0,1967.0,0.0,8000,10.198517,56.141161
"Mariane Thomsens Gade 39, 3. 2",8000 Aarhus C,2448000,2015-02-04,Alm. Salg,31384.0,2.0,Lejlighed,78.0,2013.0,0.0,8000,10.230616,56.165136
"Banegårdsgade 9, 2",8000 Aarhus C,2820000,2015-02-03,Alm. Salg,26355.0,4.0,Lejlighed,107.0,1926.0,-3.0,8000,10.200792,56.150574
"Nørregade 22, 3",8000 Aarhus C,1835000,2015-02-03,Alm. Salg,22654.0,2.0,Lejlighed,81.0,1858.0,-2.0,8000,10.209926,56.161218
"Banegårdsgade 21, 2",8000 Aarhus C,2848000,2015-02-03,Alm. Salg,28198.0,4.0,Lejlighed,101.0,1885.0,0.0,8000,10.201424,56.150545
"Dannebrogsgade 3, 2. 9",8000 Aarhus C,1725000,2015-02-03,Alm. Salg,25000.0,2.0,Lejlighed,69.0,1882.0,-4.0,8000,10.194183,56.146177
"Åparken 6, 2. 2",8000 Aarhus C,2350000,2015-02-03,Alm. Salg,29746.0,3.0,Lejlighed,79.0,2001.0,0.0,8000,10.187519,56.154112
"Søgade 3A, ST",8000 Aarhus C,1600000,2015-02-03,Alm. Salg,22857.0,2.0,Lejlighed,70.0,2014.0,-5.0,8000,10.198073,56.150227
Marselisvej 19B,8000 Aarhus C,9100000,2015-02-03,Alm. Salg,30639.0,9.0,Villa,297.0,1909.0,-8.0,8000,10.203452,56.139926
"Ceres Allé 7, 10. 2",8000 Aarhus C,3950000,2015-02-03,Alm. Salg,33474.0,4.0,Lejlighed,118.0,2016.0,0.0,8000,10.191218,56.154591
"Vester Allé 24A, 1. TV",8000 Aarhus C,2050000,2015-02-03,Alm. Salg,33606.0,3.0,Lejlighed,61.0,1899.0,0.0,8000,10.198938,56.157497
"Vestre Ringgade 158, 1. TV",8000 Aarhus C,1360000,2015-02-02,Fam. Salg,16585.0,3.0,Lejlighed,82.0,1948.0,0.0,8000,10.189589,56.166465
"Åparken 6, 1. 1",8000 Aarhus C,2850000,2015-02-02,Alm. Salg,26635.0,4.0,Lejlighed,107.0,2001.0,0.0,8000,10.187519,56.154112
"Hjelmensgade 4, 2. TV",8000 Aarhus C,977500,2015-02-02,Alm. Salg,17455.0,2.0,Lejlighed,56.0,1885.0,0.0,8000,10.210278,56.161709
"Hans Hartvig Seedorffs Stræde 18B, ST",8000 Aarhus C,1198000,2015-02-02,Alm. Salg,30717.0,1.0,Lejlighed,39.0,1960.0,0.0,8000,10.203889,56.153581
"Vester Allé 24A, 2. TH",8000 Aarhus C,2520000,2015-02-02,Alm. Salg,33600.0,3.0,Lejlighed,75.0,1899.0,0.0,8000,10.198938,56.157497
"Vester Allé 24A, 1. TH",8000 Aarhus C,2450000,2015-02-02,Alm. Salg,32666.0,3.0,Lejlighed,75.0,1899.0,0.0,8000,10.198938,56.157497
"Museumsgade 2B, ST",8000 Aarhus C,2450000,2015-02-02,Alm. Salg,32666.0,3.0,Lejlighed,75.0,1923.0,-8.0,8000,10.198442,56.156652
"Mariane Thomsens Gade 31, ST. 2",8000 Aarhus C,1698000,2015-02-02,Alm. Salg,24608.0,3.0,Lejlighed,69.0,2013.0,0.0,8000,10.230183,56.165327
"Lundingsgade 28, 4. TH",8000 Aarhus C,1848000,2015-02-01,Alm. Salg,29333.0,2.0,Lejlighed,63.0,1912.0,-3.0,8000,10.194949,56.145217
"Nordborggade 29, 3. 3",8000 Aarhus C,950000,2015-02-01,Alm. Salg,24358.0,1.0,Lejlighed,39.0,1960.0,0.0,8000,10.185683,56.144848
"Åhusene 7, 7. 1",8000 Aarhus C,1875000,2015-02-01,Fam. Salg,27173.0,3.0,Lejlighed,69.0,2013.0,0.0,8000,10.187806,56.15273
"Mariane Thomsens Gade 30, 6. 2",8000 Aarhus C,2425000,2015-02-01,Alm. Salg,31089.0,2.0,Lejlighed,78.0,2013.0,0.0,8000,10.229284,56.164931
"Regenburgsgade 8, ST. TV",8000 Aarhus C,1630000,2015-01-30,Alm. Salg,24696.0,2.0,Lejlighed,66.0,1945.0,-4.0,8000,10.18373,56.157208
"Janus La Cours Gade 20, 2. TV",8000 Aarhus C,2640000,2015-01-30,Alm. Salg,31807.0,3.0,Lejlighed,83.0,1984.0,-2.0,8000,10.196277,56.157186
"Marstrandsgade 34, 3",8000 Aarhus C,2050000,2015-01-30,Alm. Salg,26973.0,3.0,Lejlighed,76.0,1900.0,0.0,8000,10.196463,56.153994
"Ceres Allé 7, 6. 2",8000 Aarhus C,3650000,2015-01-30,Alm. Salg,30932.0,4.0,Lejlighed,118.0,2016.0,0.0,8000,10.191218,56.154591
"Åparken 8, 1. 2",8000 Aarhus C,2350000,2015-01-30,Alm. Salg,28658.0,3.0,Lejlighed,82.0,2001.0,-2.0,8000,10.188255,56.154119
"Mejlgade 78C, 2",8000 Aarhus C,1598000,2015-01-29,Alm. Salg,29592.0,2.0,Lejlighed,54.0,1912.0,0.0,8000,10.214224,56.161225
"Marselisborg Allé 5, ST. TV",8000 Aarhus C,1940000,2015-01-29,Fam. Salg,34035.0,1.0,Lejlighed,57.0,1875.0,0.0,8000,10.207833,56.147751
Bülowsgade 25B,8000 Aarhus C,3475000,2015-01-28,Alm. Salg,43987.0,4.0,Villa,79.0,1886.0,-3.0,8000,10.202598,56.147375
"Frederiks Allé 114, 1",8000 Aarhus C,2145000,2015-01-28,Alm. Salg,27500.0,3.0,Lejlighed,78.0,1876.0,-2.0,8000,10.195819,56.147805
"Frederiksgade 72A, 3. TV",8000 Aarhus C,4750000,2015-01-28,Alm. Salg,31456.0,3.0,Lejlighed,151.0,1910.0,-9.0,8000,10.203624,56.154289
"Klostergade 10, 2. TH",8000 Aarhus C,4200000,2015-01-28,Alm. Salg,26086.0,7.0,Lejlighed,161.0,1898.0,-3.0,8000,10.208928,56.159031
"Hjelmensgade 22, 1. TV",8000 Aarhus C,1000000,2015-01-27,Alm. Salg,29411.0,1.0,Lejlighed,34.0,1890.0,-2.0,8000,10.209005,56.162319
"Langelinieparken 3A, 2. 1",8000 Aarhus C,1749000,2015-01-27,Alm. Salg,31232.0,2.0,Lejlighed,56.0,2005.0,0.0,8000,10.220181,56.167847
"Harald Jensens Plads 21, 2. TV",8000 Aarhus C,1963199,2015-01-27,Alm. Salg,26893.0,2.0,Lejlighed,73.0,1935.0,3.0,8000,10.188206,56.14304
"Søndre Ringgade 83, 4. TH",8000 Aarhus C,2050000,2015-01-27,Alm. Salg,23837.0,4.0,Lejlighed,86.0,1938.0,-7.0,8000,10.185435,56.146692
"Eckersbergsgade 21, 3. TH",8000 Aarhus C,1450000,2015-01-27,Alm. Salg,29000.0,1.0,Lejlighed,50.0,1936.0,-3.0,8000,10.195849,56.151682
"Ny Banegårdsgade 53, 5. TV",8000 Aarhus C,2350000,2015-01-27,Alm. Salg,26404.0,3.0,Lejlighed,89.0,1936.0,-1.0,8000,10.20704,56.151169
"Stadion Allé 15, 3. TH",8000 Aarhus C,3080000,2015-01-26,Alm. Salg,34606.0,3.0,Lejlighed,89.0,1929.0,0.0,8000,10.194436,56.142971
"Fåborggade 12, 1. TH",8000 Aarhus C,1950000,2015-01-26,Alm. Salg,33620.0,2.0,Lejlighed,58.0,1911.0,-2.0,8000,10.202457,56.143675
"Hans Schourups Gade 8, ST. TV",8000 Aarhus C,1805000,2015-01-26,Alm. Salg,25785.0,2.0,Lejlighed,70.0,1935.0,-4.0,8000,10.191557,56.141619
"Åparken 6, 4. 2",8000 Aarhus C,2400000,2015-01-26,Alm. Salg,30379.0,3.0,Lejlighed,79.0,2001.0,0.0,8000,10.187519,56.154112
"Finderupvej 2M, 1. 5",8000 Aarhus C,1925000,2015-01-26,Alm. Salg,27500.0,2.0,Lejlighed,70.0,2009.0,0.0,8000,10.181402,56.155227
"Helga Pedersens Gade 9, 2. 2",8000 Aarhus C,3280000,2015-01-26,Alm. Salg,43733.0,3.0,Lejlighed,75.0,2012.0,-1.0,8000,10.230149,56.166548
"Grønnegade 67, 3",8000 Aarhus C,3200000,2015-01-25,Alm. Salg,33333.0,4.0,Lejlighed,96.0,1900.0,-4.0,8000,10.202001,56.158896
"Telefontorvet 8, 2. 1",8000 Aarhus C,3150000,2015-01-23,Alm. Salg,29716.0,3.0,Lejlighed,106.0,2005.0,-4.0,8000,10.20671,56.155819
"Vestre Ringgade 216, 5. TH",8000 Aarhus C,1700000,2015-01-23,Alm. Salg,30357.0,2.0,Lejlighed,56.0,1950.0,0.0,8000,10.195474,56.169401
"Vestergade 56F, 1",8000 Aarhus C,4100000,2015-01-23,Alm. Salg,29496.0,4.0,Lejlighed,139.0,1840.0,0.0,8000,10.201536,56.158146
"Ny Munkegade 89, ST. TV",8000 Aarhus C,1598000,2015-01-22,Alm. Salg,31960.0,2.0,Lejlighed,50.0,1899.0,0.0,8000,10.200877,56.164092
"Østbanetorvet 4, 3. TV",8000 Aarhus C,2600000,2015-01-22,Alm. Salg,20634.0,3.0,Lejlighed,126.0,1895.0,0.0,8000,10.215727,56.163632
Marselis Boulevard 27,8000 Aarhus C,4200000,2015-01-22,Alm. Salg,28378.0,7.0,Rækkehus,148.0,1935.0,0.0,8000,10.197469,56.140358
"Lundingsgade 26, 3. TV",8000 Aarhus C,1716000,2015-01-21,Alm. Salg,31777.0,2.0,Lejlighed,54.0,1917.0,-4.0,8000,10.194954,56.145329
"Sønder Allé 10, 3. TH",8000 Aarhus C,3025000,2015-01-21,Alm. Salg,23818.0,5.0,Lejlighed,127.0,1888.0,-8.0,8000,10.205845,56.152794
"Ålborggade 14, 2. TH",8000 Aarhus C,1972500,2015-01-21,Alm. Salg,31814.0,2.0,Lejlighed,62.0,1929.0,-1.0,8000,10.193539,56.14337
"Skolegade 19, 1. TV",8000 Aarhus C,34000000,2015-01-21,Alm. Salg,441558.0,3.0,Lejlighed,77.0,1802.0,0.0,8000,10.211539,56.155546
"Ny Munkegade 65, ST. TH",8000 Aarhus C,1250000,2015-01-21,Fam. Salg,19531.0,3.0,Lejlighed,64.0,1901.0,0.0,8000,10.202234,56.162749
"Kystvejen 27, 6. TV",8000 Aarhus C,3300000,2015-01-20,Alm. Salg,34736.0,4.0,Lejlighed,95.0,1927.0,-6.0,8000,10.213859,56.159602
"Stadion Allé 15, 1. TH",8000 Aarhus C,1800000,2015-01-20,Alm. Salg,20224.0,3.0,Lejlighed,89.0,1929.0,0.0,8000,10.194436,56.142971
"Odensegade 21, 2. TH",8000 Aarhus C,1898000,2015-01-20,Alm. Salg,37215.0,2.0,Lejlighed,51.0,1903.0,0.0,8000,10.203084,56.145246
"Vestervang 20, 3. TH",8000 Aarhus C,2816338,2015-01-20,Alm. Salg,29336.0,3.0,Lejlighed,96.0,1986.0,2.0,8000,10.194756,56.163837
